WELL,MEASUREMENT,ROW_LETTER,ROW_NUMBER,COLUMN_NUMBER,LABEL,KEY,LYSATE,MASTER_MIX,CONCENTRATION,DILUTION,EXP_ID,PLATE_ID,PLATE_READER,REACTION_VOLUME,PLATE_TYPE,PLASMID_MID,TEMPLATE,STANDARD_CURVE_LOT,GAIN,TEST_CONDITION,OPERATOR,VESSEL,PRODUCT,CALCULATED_CONCENTRATION,FINAL_CONCENTRATION_WITH_DILUTION
E2,795.0,E,5,2,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,16.15430067701261800,3230.86013540252360
E3,838.0,E,5,3,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,17.05277560093813000,3410.55512018762600
E4,733.0,E,5,4,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,14.85882520530606300,2971.76504106121270
E5,808.0,E,5,5,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,16.42593263075754000,3285.18652615150800
E6,118.0,E,5,6,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,2.00854431660396700,401.70886332079345
E7,693.0,E,5,7,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,14.02303457839861000,2804.60691567972200
E8,837.0,E,5,8,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,17.03188083526544400,3406.37616705308900
E9,896.0,E,5,9,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,18.26467200995393700,3652.93440199078760
E10,793.0,E,5,10,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,16.11251114566724500,3222.50222913344900
E11,832.0,E,5,11,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,16.92740700690201200,3385.48140138040250
E12,783.0,E,5,12,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,15.90356348894038200,3180.71269778807600
E13,833.0,E,5,13,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,16.94830177257470000,3389.66035451493960
E14,587.0,E,5,14,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,11.80818941709385900,2361.63788341877170
E15,516.0,E,5,15,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,10.32466105433312900,2064.93221086662560
E16,484.0,E,5,16,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,9.65602855280716600,1931.20571056143330
E17,423.0,E,5,17,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,8.38144784677330000,1676.28956935466000
E18,688.0,E,5,18,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,13.91856075003517800,2783.71215000703570
E19,725.0,E,5,19,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,14.69166707992457300,2938.33341598491460
E20,584.0,E,5,20,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,11.74550512007580000,2349.10102401516000
E21,626.0,E,5,21,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,12.62308527832862600,2524.61705566572530
E22,165.0,E,5,22,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,2.99059830322022500,598.11966064404500
E23,316.0,E,5,23,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,6.14570791979586150,1229.14158395917230
E24,338.0,E,5,24,,kingfisher_Economy,17-L,MMD_18,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,6.60539276459496100,1321.07855291899230
F1,396.0,F,6,1,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.81728917361076900,3126.91566944430770
F2,432.0,F,6,2,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,8.56950073782747700,3427.80029513099100
F3,397.0,F,6,3,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.83818393928345500,3135.27357571338230
F4,388.0,F,6,4,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.65013104822927800,3060.05241929171140
F5,388.0,F,6,5,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.65013104822927800,3060.05241929171140
F6,61.0,F,6,6,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,0.81754267326084600,327.01706930433840
F7,351.0,F,6,7,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,6.87702471833988300,2750.80988733595300
F8,399.0,F,6,8,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.87997347062882800,3151.98938825153100
F9,431.0,F,6,9,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,8.54860597215479000,3419.44238886191620
F10,404.0,F,6,10,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.98444729899226000,3193.77891959690400
F11,421.0,F,6,11,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,8.33965831542792700,3335.86332617117100
F12,392.0,F,6,12,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.73371011092002400,3093.48404436800960
F13,397.0,F,6,13,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.83818393928345500,3135.27357571338230
F14,313.0,F,6,14,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,6.08302362277780250,2433.20944911112100
F15,262.0,F,6,15,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,5.01739057347079950,2006.95622938831980
F16,258.0,F,6,16,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,4.93381151078005400,1973.52460431202170
F17,205.0,F,6,17,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,3.82638893012767860,1530.55557205107150
F18,379.0,F,6,18,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,7.46207815717510050,2984.83126287004000
F19,356.0,F,6,19,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,6.98149854670331500,2792.59941868132600
F20,311.0,F,6,20,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,6.04123409143243000,2416.49363657297200
F21,326.0,F,6,21,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,6.35465557652272500,2541.86223060909000
F22,86.0,F,6,22,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,1.33991181507800430,535.96472603120170
F23,154.0,F,6,23,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,2.76075588082067500,1104.30235232827000
F24,170.0,F,6,24,,kingfisher_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,Economy,3.09507213158365650,1238.02885263346250
G1,417.0,G,7,1,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,8.25607925273718200,1651.21585054743650
G2,216.0,G,7,2,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,4.05623135252722800,1622.49254101089130
G3,486.0,G,7,3,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,9.69781808415253900,1939.56361683050770
G4,263.0,G,7,4,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,5.03828533914348600,2015.31413565739440
G5,443.0,G,7,5,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,8.79934316022702700,1759.86863204540530
G6,246.0,G,7,6,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,4.68307432270781800,1873.22972908312730
G7,442.0,G,7,7,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,8.77844839455434000,1755.68967891086800
G8,229.0,G,7,8,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,4.32786330627215050,1731.14532250886030
G9,492.0,G,7,9,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,9.82318667818865700,1964.63733563773140
G10,251.0,G,7,10,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,4.78754815107125000,1915.01926042850000
G11,534.0,G,7,11,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,10.70076683644148300,2140.15336728829650
G12,275.0,G,7,12,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,5.28902252721572200,2115.60901088628860
G13,483.0,G,7,13,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,9.63513378713448000,1927.02675742689600
G14,252.0,G,7,14,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,4.80844291674393600,1923.37716669757450
G15,524.0,G,7,15,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,10.49181917971462000,2098.36383594292370
G16,276.0,G,7,16,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,5.30991729288840800,2123.96691715536330
G17,524.0,G,7,17,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,10.49181917971462000,2098.36383594292370
G18,261.0,G,7,18,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,4.99649580779811300,1998.59832311924540
G19,542.0,G,7,19,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,10.86792496182297400,2173.58499236459470
G20,264.0,G,7,20,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,5.05918010481617200,2023.67204192646890
G21,504.0,G,7,21,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,10.07392386626089300,2014.78477325217860
G22,260.0,G,7,22,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,4.97560104212542700,1990.24041685017070
G23,632.0,G,7,23,,kingfisher_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,12.74845387236474400,2549.69077447294880
G24,289.0,G,7,24,,kingfisher_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,kingfisher,control,5.58154924663333050,2232.61969865333230
H1,620.0,H,8,1,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.49771668429250800,2499.54333685850130
H2,325.0,H,8,2,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,6.33376081085003850,2533.50432434001550
H3,632.0,H,8,3,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.74845387236474400,2549.69077447294880
H4,300.0,H,8,4,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,5.81139166903288000,2324.55666761315200
H5,626.0,H,8,5,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.62308527832862600,2524.61705566572530
H6,312.0,H,8,6,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,6.06212885710511600,2424.85154284204650
H7,701.0,H,8,7,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,14.19019270378010000,2838.03854075602000
H8,338.0,H,8,8,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,6.60539276459496100,2642.15710583798450
H9,637.0,H,8,9,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.85292770072817500,2570.58554014563500
H10,319.0,H,8,10,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,6.20839221681392050,2483.35688672556800
H11,623.0,H,8,11,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.56040098131056700,2512.08019626211350
H12,312.0,H,8,12,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,6.06212885710511600,2424.85154284204650
H13,614.0,H,8,13,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.37234809025639000,2474.46961805127800
H14,313.0,H,8,14,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,6.08302362277780250,2433.20944911112100
H15,588.0,H,8,15,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,11.82908418276654500,2365.81683655330900
H16,306.0,H,8,16,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,5.93676026306899800,2374.70410522759950
H17,631.0,H,8,17,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.72755910669205700,2545.51182133841170
H18,304.0,H,8,18,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,5.89497073172362550,2357.98829268945000
H19,634.0,H,8,19,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.79024340371011600,2558.04868074202340
H20,319.0,H,8,20,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,6.20839221681392050,2483.35688672556800
H21,644.0,H,8,21,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,12.99919106043698000,2599.83821208739570
H22,323.0,H,8,22,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,6.29197127950466600,2516.78851180186600
H23,515.0,H,8,23,,secondary_Ready96,15-L,MMC_19,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,10.30376628866044300,2060.75325773208850
H24,277.0,H,8,24,,secondary_Ready96,15-L,MMC_19,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,secondary,Ready96,5.33081205856109450,2132.32482342443800
I1,654.0,I,9,1,,tube_Ready96,17-L,MMC_17,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,13.20813871716384300,2641.62774343276850
I2,8.0,I,9,2,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.28987990739152990,
I3,737.0,I,9,3,,tube_Ready96,17-L,MMC_17,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,14.94240426799680900,2988.48085359936160
I4,6.0,I,9,4,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.33166943873690260,
I5,739.0,I,9,5,,tube_Ready96,17-L,MMC_17,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,14.98419379934218100,2996.83875986843620
I6,13.0,I,9,6,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.18540607902809820,
I7,729.0,I,9,7,,tube_Ready96,17-L,MMC_17,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,14.77524614261531800,2955.04922852306340
I8,7.0,I,9,8,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.31077467306421624,
I9,670.0,I,9,9,,tube_Ready96,17-L,MMC_17,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,13.54245496792682400,2708.49099358536500
I10,8.0,I,9,10,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.28987990739152990,
I11,664.0,I,9,11,,tube_Ready96,17-L,MMC_17,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,13.41708637389070600,2683.41727477814130
I12,9.0,I,9,12,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.26898514171884360,
I13,10.0,I,9,13,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.24809037604615722,
I14,7.0,I,9,14,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.31077467306421624,
I15,9.0,I,9,15,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.26898514171884360,
I16,12.0,I,9,16,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.20630084470078452,
I17,7.0,I,9,17,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.31077467306421624,
I18,8.0,I,9,18,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.28987990739152990,
I19,7.0,I,9,19,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.31077467306421624,
I20,10.0,I,9,20,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.24809037604615722,
I21,7.0,I,9,21,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.31077467306421624,
I22,11.0,I,9,22,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.22719561037347089,
I23,5795.0,I,9,23,,Standard - 8,,,128.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,Standard - 8,,120.62812904044429000,120.62812904044429
I24,6323.0,I,9,24,,Standard - 8,,,128.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,Standard - 8,,131.66056531562268000,131.66056531562268
J1,328.0,J,10,1,,tube_Ready96,17-L,MMC_17,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,6.39644510786809750,2558.57804314723900
J2,9.0,J,10,2,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.26898514171884360,
J3,367.0,J,10,3,,tube_Ready96,17-L,MMC_17,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,7.21134096910286450,2884.53638764114570
J4,7.0,J,10,4,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.31077467306421624,
J5,378.0,J,10,5,,tube_Ready96,17-L,MMC_17,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P2,tube,Ready96,7.44118339150241400,2976.47335660096600
J6,11.0,J,10,6,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P2,,,-0.22719561037347089,
